SigAgente;DatGeracaoConjuntoDados;NumCNPJDistribuidora;DatCompetencia;VlrReceitaFaturada;VlrRepasseContaBandeira;VlrResultadoMCP;VlrCCEARD;VlrRiscoHidrologicoCCGFRepactuadas;VlrRiscoHidrologicoItaipu;VlrRiscoHidrologicoRepactuadas;VlrRiscoHidrologicoCCGF;VlrPrevisaoRiscoHidrologico;VlrPremioDeRisco;VlrESSEER;VlrRessarcimentoCONER;VlrCVAEnergiaMesAnterior;VlrESSEERMesAnterior;VlrExposicaoInvoluntariaMesAnt;VlrCVAEnergiaReceitaAlocada;VlrCVAESSEERReceitaAlocada;VlrExposicaoInvolunReceitaAloc;VlrCVAEnergiaAposRepasse;VlrCVAESSEERAposRepasse;VlrExposicaoInvolunAposRepasse;VlrAjusteRepasse
RGE SUL             ;2025-02-17;02016440000162;2020-11-01;99308,72;20,3733;32632478,0741;20867654,64;56164490,4209;39302418,08;53352717,38;33399553,48;-27823906,3367;-2763874,1024;22378882,08;-11794633,6817;-190466188,33;5864357,86;102549514,9;0;2863203,2;0;-74131625,189;13585403,0583;135181992,9741;0
RGE SUL             ;2025-02-17;02016440000162;2020-10-01;68403,87;-68403,87;7367963,7992;4832534,4845;5846567,1314;16520991,27;20848912,86;15196202,45;-27823906,3367;-2374641,8419;11294078,13;-920277,4717;-217666281,22;-2134800,96;95181551,1;0;2374641,84;0;-190466188,334;5864357,8583;102549514,8992;0
RGE SUL             ;2025-02-17;02016440000162;2020-09-01;6288,42;-6288,42;13297899,5003;-19540611,5961;-21814623,2858;2613151,64;5258033,23;3127784,4;-27823906,3367;-2376534,5791;236355,23;-796363,7717;-178924197,98;-1574792,42;84260186,18;0;0;2376534,58;-217666281,2219;-2134800,9617;95181551,1003;0
RGE SUL             ;2025-02-17;02016440000162;2020-08-01;46487,39;-46487,39;23865076,8518;-24153200,1605;-19134336,3268;3244454,91;7179682,18;3971212,15;-27823906,3367;-2461324,3201;254035,62;-1803419,4617;-138881116,4;-25408,58;62856433,65;0;0;2461324,32;-178924197,9773;-1574792,4217;84260186,1818;0
RGE SUL             ;2025-02-17;02016440000162;2020-07-01;0;0;9784473,6474;-21298523,0505;-19871833,2321;4588220,71;7543626,57;3185659,12;-27823906,3367;-2777212,5854;687920,08;-713328,6617;-102310427,34;0;55849172,59;-11446,51;0;2777212,59;-138881116,4026;-25408,5817;62856433,6474;0
RGE SUL             ;2025-02-17;02016440000162;2020-06-01;0;0;13733008,5957;-18447996,772;-12768636,1264;7278948,85;9450721,86;5510636,36;-25026517,3213;-2703477,0251;337319,98;2198864,7623;-78376048,95;-1443144,5;43726600,78;-3305,66;1093040,2423;1610436,7877;-102310427,3384;0;55849172,588;0
RGE SUL             ;2025-02-17;02016440000162;2020-05-01;69291,07;-69291,07;25903947,9726;-27045730,4247;-15142052,6574;5328625,42;5681780,73;4008790,87;-23161591,3111;-1671032,9463;411767,05;1707142,1783;-41516891,2899;-3562053,7283;19493684,7741;0;0;1671031,9635;-78376048,952;-1443144,5;43726600,7833;
RGE SUL             ;2025-02-17;02016440000162;2020-04-01;0;0;21222909,7415;-24451707,8959;-19640485,744;2556300,67;2778221,93;2472108,74;-23161591,3111;-1729225,1029;351143,81;-3913197,5417;-2673013,63;-181413504,73;113350123,56;-19001,68;0;1729224,97;-44189904,9198;-184975558,4617;132843808,3315;
RGE SUL             ;2025-02-17;02016440000162;2020-03-01;33412,45;1749960,2667;14396190,6427;-19714921,999;-19667596,6611;1771287,52;720780,11;2773214,54;0;-23161591,3111;2697898,56;-11632653,0417;34938217,51;-172478750,25;100737304,9;0;0;1783371,9867;-2673013,6301;-181413504,7317;113350123,5559;
RGE SUL             ;2025-02-17;02016440000162;2020-02-01;8004765,62;1993761,3217;4635645,5734;-1364868,7791;-20340629,4811;1671209,99;1064794,47;1756167,36;0;-23161591,3111;11384,65;-11632653,0417;64772644,49;-160857481,86;96101659,33;9800138,707;0;0;34938217,5127;-172478750,2517;100737304,9034;
RGE SUL             ;2025-02-17;02016440000162;2024-12-01;8895838,76;131711,8812;2711834,8636;-16290995,641;-20900739,8575;1106157,29;2017031,17;1991850,9;-21849690,7584;-3059931,1691;132591,72;11549775,6949;-75571835,51;-17459110,83;0;9375646,9468;0;2711834,8636;-121033060,6653;-5776743,4151;0;0
RGE SUL             ;2025-02-17;02016440000162;2024-11-01;43150970,37;9719,8061;-3853507,7666;-6851362,0725;-17137899,8475;4387254,39;4934342,52;2821217,77;-21849690,7584;-3043769,3791;292299,48;-13995742,6851;-11149207,58;-3755667,62;5237346,92;44820620,4018;0;1383839,1534;-75571835,5118;-17459110,8251;0;0
RGE SUL             ;2025-02-17;02016440000162;2024-10-01;48199576,66;-4579859,4706;-14443828,3695;29828442,099;35401140,1684;40242532,17;33597939,39;26071063,83;-21849690,7585;-2418172,2931;115037,6;-3870705,2151;-116621322,02;0;65719064,77;0;0;46037889,4825;-11149207,5825;-3755667,6151;5237346,918;0
RGE SUL             ;2025-02-17;02016440000162;2024-09-01;15217941,41;-2830297,6642;4496118,9064;8193599,7175;12323060,9833;24079158,48;22010770,45;14691934,49;-21849690,7584;-2529953,1983;109479,77;3702050,4349;-161217141,2;0;72329012,6;0;3811530,2049;11106066,7391;-116621322,0192;0;65719064,7673;0
RGE SUL             ;2025-02-17;02016440000162;2024-08-01;12894326,19;1072564,5855;42275037,7564;-13974402,952;-9924943,4478;8788596,97;13128599,59;4451174,41;-24627502,9529;-2877214,4949;35492,66;2986594,2258;-146106391,77;0;43875993,23;0;3022086,8858;13822018,3846;-161217141,1998;0;72329012,6018;0
RGE SUL             ;2025-02-17;02016440000162;2024-07-01;2809244,99;236615,0762;9223700,0432;-16800251,6481;-21081066,1096;6019979,81;8422575,07;2327652,69;-26633700,649;-5197593,2206;14299,01;3667447,1875;-114245053,82;672906,96;38541093,32;0;4354653,1575;3888800,1294;-146106391,7677;0;43875993,2338;0
RGE SUL             ;2025-02-17;02016440000162;2024-06-01;30345,19;-30345,19;18628952,8196;-18617096,1795;-25519627,7739;3699792,48;3662009,41;1581778,38;-26633700,6489;-4129714,915;8246,23;3260421,7675;-73808122,35;1533953,88;19912140,5;0;4129714,915;0;-114245053,8234;672906,9625;38541093,3196;0
RGE SUL             ;2025-02-17;02016440000162;2024-05-01;2336,21;-2336,21;3180403,4522;-23577641,4081;-27670248,3392;3200765,39;1230496,76;519481,75;-26633700,649;-2786526,2002;707499,21;3352347,5675;-25760997,99;260633,3;16731737,05;0;2786526,2002;0;-73808122,3473;1533953,8773;19912140,5022;0
RGE SUL             ;2025-02-17;02016440000162;2024-04-01;11252,15;-11252,15;16731737,0499;3001588,8805;-30280357,1442;1517770,27;-260456,02;-487323,87;-26633700,649;-2898876,6052;305,28;3159204,6275;-625640470,4;14032587,23;181347983;0;2898876,6052;0;-651401468,3936;14293220,5323;198079720,0499;0
RGE SUL             ;2025-02-17;02016440000162;2024-03-01;23764,35;-23764,35;-5201510,1158;-19813566,5381;-32931612,2543;620810,62;-1921646,49;-1375024,14;-26633700,6489;-3001240,9754;464,61;4064597,6075;-573516102,23;12968765,99;186549493,12;0;3001240,9754;0;-625640470,4024;14032587,2321;181347983,0042;0
RGE SUL             ;2025-02-17;02016440000162;2024-02-01;32791,53;-32791,53;-36638949,4839;-40398068,7974;-32367688,401;347074,27;-1370736;-692808,04;-26633700,649;-3670443,712;797,76;3234804,2575;-501097419,3;13403607,68;223188442,6;0;3670443,712;0;-573516102,2285;12968765,9854;186549493,1161;0
RGE SUL             ;2025-02-17;02016440000162;2024-01-01;42919,64;-42919,64;5828791,8899;-24598247,5481;-30286080,375;-1344541,7;-38261;-707935,82;-26633700,649;-2906182,906;13341,62;955861,4675;-444868549,68;15329318,18;217359650,71;0;2894913,5914;0;-501097419,3031;13403607,676;223188442,5999;0
RGE SUL             ;2025-02-17;02016440000162;2023-12-01;24753,7;-24753,7;-2008640,7829;-24385944,6261;-27635954,7589;-638546,54;1020161,43;1172510,59;-26633700,649;-3194926,1299;18084,05;992540,9075;-392208103,75;17513619,35;219368291,49;0;3194926,1299;0;-444868549,675;15329318,1775;217359650,7071;0
RGE SUL             ;2025-02-17;02016440000162;2023-10-01;44764,61;-44764,61;28577471,0226;-31416817,7121;-25906948,245;32817,02;1748307,41;1434323,15;-26633700,649;-2455878,156;6042,07;866658,6075;-282318484,53;20471575,58;167324690,26;0;2437775,836;0;-339609433,4671;18906500,4214;195902161,2826;0
RGE SUL             ;2025-02-17;02016440000162;2023-11-01;48147,7;-48147,7;23466130,2145;-24620732,459;-27200247,9698;-777689,85;1077482,79;1016666,95;-26633700,6489;-2660697,0609;21832,13;1245983,8575;-339609433,47;18906500,42;195902161,28;0;2660697,0609;0;-392208103,7488;17513619,3466;219368291,4945;0
RGE SUL             ;2025-02-17;02016440000162;2023-09-01;68415,7;-68415,7;24584870,4759;-28277989,779;-24456535,8947;1126370,95;3054021,2;1737252,44;-26633700,649;-2614108,8857;10573,57;-4072474,3025;-230710329,81;27147585,2;142739819,78;0;2614108,8857;0;-282318484,5337;20471575,5817;167324690,2559;0
RGE SUL             ;2025-02-17;02016440000162;2023-08-01;129088,18;-129088,18;33628176,7459;-31179254,3621;-23997731,6587;820635,35;3814481,25;1485060,27;-26633700,649;-2663572,5297;6,65;2355972,5875;-176353979,14;27455178,49;109111643,03;0;2663572,5297;0;-230710329,8108;27147585,1978;142739819,7759;0
RGE SUL             ;2025-02-17;02016440000162;2023-07-01;31543,26;-31543,26;22894883,8745;-30941140,3521;-22277465,0066;1262882,25;5685858,29;1882871,11;-26633700,649;-3212493,7576;0;4016104,5275;-124398256,03;26651567,72;86216759,16;0;3212493,7576;0;-176353979,1387;27455178,4898;109111643,0345;0
RGE SUL             ;2025-02-17;02016440000162;2023-05-01;74691,86;1375585,0232;25297977,5695;-22348098,9748;-20550508,2233;1807275,63;2060685,29;390350,37;-20085557,1625;-2915986,7208;0;14881730,8569;-40271120,84;9667083,36;37615764,3;0;4366263,604;0;-81362452,4081;20182550,6129;62913741,8695;0
RGE SUL             ;2025-02-17;02016440000162;2023-06-01;4331,46;-4331,46;23303017,2937;-24546818,1216;-19423989,0047;935003,51;4705524,37;1854417,82;-22704814,5571;-3279116,6376;0;9896724,4331;-81362452,4113;20108255,2637;62913741,8658;0;3353411,981;0;-124398256,0275;26651567,7158;86216759,1595;-74295,3435
RGE SUL             ;2025-02-17;02016440000162;2023-04-01;29425,42;-29425,42;37615764,2952;-18399607,3226;-22496273,459;624759,94;404769,93;-7483,25;-20085557,1625;-2808002,9765;0;12475086,3369;-526645551,82;-9051127,61;99423835,08;0;2808002,9765;0;-566916672,6616;615955,7504;137039599,3752;0
RGE SUL             ;2025-02-17;02016440000162;2023-03-01;6912,5;-6912,5;-15616652,5679;-18701326,6772;-27247711,6977;-1953734,26;-2052054,09;-1821378,64;-20085557,1626;-3288721,8051;0;9762391,4569;-478742779,19;-18813519,07;118328690,93;0;0;3288203,2851;-526645551,8249;-9051127,6131;99423835,0769;0
RGE SUL             ;2025-02-17;02016440000162;2023-02-01;21015,08;-21015,08;-9867927,4359;-13171941,0542;-24326167,9725;-392180,67;-678802,37;-188774,3;-20085557,1625;-3373034,14;0;9929764,4669;-440852489,49;-28743283,54;131569652,51;0;0;3373034,14;-478742779,1867;-18813519,0731;118328690,9341;0
RGE SUL             ;2025-02-17;02016440000162;2022-12-01;163736,43;-163736,43;-5455399,9697;-22056860,872;-20748714,3215;-17395,83;1488825,47;1249431,74;-20085557,1626;-3401414,3689;0;20017312,7269;-354515370,96;-64144443,57;171090420,96;0;0;3401414,37;-397338341,9835;-44127130,8431;162233606,6203;0
RGE SUL             ;2025-02-17;02016440000162;2023-01-01;33989,47;-33989,47;-27393721,8169;-21170908,0646;-23264437,0286;921197,58;253448,34;-149021,92;-20085557,1625;-3283306,2861;0;15383847,2969;-397338341,98;-44127130,84;162233606,62;0;0;3270232,29;-440852489,4932;-28743283,5431;131569652,5131;0
RGE SUL             ;2025-02-17;02016440000162;2022-11-01;26956,4;-26956,4;24732977,7722;-21026662,4793;-19020934,16;-1546126,1;1830695,25;1941849,43;-20085557,1625;-2707921,6775;8,28;7940260,2969;-312921648,22;-72084712,15;149065364,87;0;0;2707921,68;-354515370,9593;-64144443,5731;171090420,9622;0
RGE SUL             ;2025-02-17;02016440000162;2022-10-01;8804,8;-8804,8;36882082,4778;-28131338,3943;-14429556,6224;-1378257,58;3427935,62;4571661,8;-20085557,1625;-2343596,8799;217658,75;7483738,0169;-268982495,62;-79786108,92;114526879,27;0;0;2343596,88;-312921648,2167;-72084712,1531;149065364,8678;0
RGE SUL             ;2025-02-17;02016440000162;2022-09-01;9631,3;-9631,3;35042740,5243;-25454267,4493;-15781512,0193;710070,72;3626929,59;3191401,91;-20085557,1625;-2514286,3568;618,51;4761015,6969;-228456786,87;-84547743,13;81998425,11;0;0;2514286,36;-268982495,6186;-79786108,9231;114526879,2743;0
